variant,symbol,gross_alpha_contribution,net_alpha_contribution,pct_of_variant_net_alpha,abs_pct_of_variant_net_alpha,fee_cost_total,slippage_cost_total,funding_cost_total,total_cost,holding_days,long_days,short_days,is_baseline_top5_positive_symbol
long_half_weight,BYBIT:ENSUSDT.P,-0.005618496944721071,-0.00638345984472107,-0.02049714532404023,0.02049714532404023,7.499999999999999e-06,1e-05,0.0007474629000000002,0.0007649629000000002,336,336,0,False
long_half_weight,BYBIT:ARBUSDT.P,-0.006426053355306986,-0.006396869155306986,-0.020540202317341754,0.020540202317341754,1.1e-05,1e-05,-5.018420000000001e-05,-2.918420000000001e-05,30,0,30,False
long_half_weight,BYBIT:CKBUSDT.P,-0.006376392118591478,-0.006741856618591477,-0.021647949266789854,0.021647949266789854,1.85e-05,2e-05,0.00032696450000000007,0.0003654645000000001,148,148,0,False
long_half_weight,BYBIT:INJUSDT.P,-0.00989517424789018,-0.00919714154789018,-0.02953181369641883,0.02953181369641883,5.5e-06,5e-06,-0.0007085327,-0.0006980327,242,242,0,False
long_half_weight,BYBIT:RUNEUSDT.P,-0.010630070274686015,-0.010759217574686017,-0.03454760452259778,0.03454760452259778,3.75e-05,5e-05,4.164729999999994e-05,0.00012914729999999994,247,63,184,False
long_half_weight,BYBIT:KSMUSDT.P,-0.011570706841440483,-0.01092145051644049,-0.035068530832839694,0.035068530832839694,1.94375e-05,2.125e-05,-0.0006899438250000003,-0.0006492563250000003,546,0,546,False
long_half_weight,BYBIT:AXSUSDT.P,-0.005957229206640248,-0.01110508507621095,-0.035658177254951046,0.035658177254951046,3.766666666666666e-05,4.555555555555555e-05,0.0050646336473484845,0.005147855869570707,607,0,607,False
long_half_weight,BYBIT:LINKUSDT.P,-0.008479506285278599,-0.011598479358961864,-0.03724245514838204,0.03724245514838204,4.4875e-05,5.75e-05,0.0030165980736832614,0.0031189730736832615,760,760,0,False
long_half_weight,BYBIT:STXUSDT.P,-0.012194155060314044,-0.012719134860314042,-0.040840854641471434,0.040840854641471434,7.499999999999999e-06,1e-05,0.0005074798000000001,0.0005249798000000001,425,425,0,False
long_half_weight,BYBIT:ATOMUSDT.P,-0.011116733710712255,-0.013002849360712259,-0.0417518554915839,0.0417518554915839,5.5812499999999995e-05,6.84375e-05,0.00176186565,0.00188611565,455,31,424,False
long_half_weight,BYBIT:AAVEUSDT.P,-0.016036649899050657,-0.0159524533570052,-0.051222967275953254,0.051222967275953254,9.004545454545455e-05,0.00011772727272727274,-0.0002919692693181818,-8.41965420454545e-05,670,577,93,False
long_half_weight,BYBIT:JASMYUSDT.P,-0.0160832011893274,-0.0164969659893274,-0.05297138503481384,0.05297138503481384,1.3e-05,1.5000000000000002e-05,0.0003857648000000001,0.0004137648000000001,425,425,0,False
long_half_weight,BYBIT:BCHUSDT.P,-0.020548574143497648,-0.0188539763430918,-0.060539692022963686,0.060539692022963686,4.4875e-05,5.75e-05,-0.001796972800405844,-0.001694597800405844,760,760,0,False
long_half_weight,BYBIT:CHZUSDT.P,-0.021545593315072064,-0.020707458265072063,-0.06649118059412285,0.06649118059412285,3.84375e-05,5.125e-05,-0.0009278225500000001,-0.0008381350500000001,400,0,400,False
long_half_weight,BYBIT:COMPUSDT.P,-0.02256228712996311,-0.021240620580720685,-0.06820315274261046,0.06820315274261046,4.9166666666666665e-05,6.555555555555556e-05,-0.0014363887714646465,-0.0013216665492424243,152,29,123,False
long_half_weight,BYBIT:LPTUSDT.P,-0.02490165050021878,-0.026962406400218776,-0.08657567772250398,0.08657567772250398,3.5499999999999996e-05,4.5e-05,0.0019802559,0.0020607559,123,31,92,False
long_half_weight,BYBIT:CRVUSDT.P,-0.03045322236993068,-0.02944386233243068,-0.09454357665114078,0.09454357665114078,3.84375e-05,5.125e-05,-0.0010990475375000002,-0.0010093600375000002,212,0,212,False
long_half_weight,BYBIT:THETAUSDT.P,-0.030147543462691214,-0.02961217287367606,-0.0950840179960217,0.0950840179960217,5.7041666666666666e-05,6.774305555555556e-05,-0.0006601553112373738,-0.0005353705890151516,363,91,272,False
long_half_weight,BYBIT:VETUSDT.P,-0.03203993813620929,-0.03195259952370929,-0.10259907508620755,0.10259907508620755,3.53125e-05,4.3437500000000006e-05,-0.00016608861249999994,-8.733861249999993e-05,184,154,30,False
long_half_weight,BYBIT:ALGOUSDT.P,-0.03367663369010572,-0.0325928569094239,-0.10465492708481222,0.10465492708481222,4.909090909090909e-05,6.545454545454546e-05,-0.001198322235227273,-0.0010837767806818183,186,0,186,False
long_half_weight,BYBIT:DASHUSDT.P,-0.042911907576320046,-0.03879229277632005,-0.12456117557416731,0.12456117557416731,6.64375e-05,8.625000000000001e-05,-0.0042723023,-0.0041196148,399,91,308,False
long_half_weight,BYBIT:HBARUSDT.P,-0.04768675947902608,-0.04784245755402608,-0.15362105018253597,0.15362105018253597,2.58125e-05,2.84375e-05,0.00010144807500000007,0.0001556980750000001,546,516,30,False
long_with_50pct_cap,BYBIT:DOTUSDT.P,0.06912631432767258,0.07262569188737678,0.2521469215028213,0.2521469215028213,0.00010475,0.000135,-0.003739127559704185,-0.003499377559704185,669,0,669,True
long_with_50pct_cap,BYBIT:LTCUSDT.P,0.05402232230328597,0.05375496551212002,0.1866302229573288,0.1866302229573288,0.0002535595238095238,0.0003334126984126984,-0.0003196154310562771,0.00026735679116594516,699,577,122,True
long_with_50pct_cap,BYBIT:XRPUSDT.P,0.05385599119495237,0.05011977584972149,0.17400931899576552,0.17400931899576552,7.1e-05,9e-05,0.0035752153452308804,0.0037362153452308805,699,699,0,True
long_with_50pct_cap,BYBIT:XLMUSDT.P,0.04903299068509761,0.04828903073831478,0.1676532109587724,0.1676532109587724,6.110416666666666e-05,7.680555555555555e-05,0.0006060502245606062,0.0007439599467828284,607,546,61,True
long_with_50pct_cap,BYBIT:ZECUSDT.P,0.046084461500774665,0.04795880253677467,0.16650670175179813,0.16650670175179813,2.6e-05,3.0000000000000004e-05,-0.001930341036,-0.001874341036,244,212,32,True
long_with_50pct_cap,BYBIT:XTZUSDT.P,0.04546392554654073,0.04721812081519154,0.163935151504811,0.163935151504811,0.00012375,0.000165,-0.002042945268650794,-0.001754195268650794,581,0,581,False
long_with_50pct_cap,BYBIT:FLOWUSDT.P,0.048296376515856526,0.04511504031585653,0.15663353055223858,0.15663353055223858,1.1e-05,1e-05,0.0031603361999999998,0.0031813362,516,0,516,False
long_with_50pct_cap,BYBIT:GALAUSDT.P,0.037119319632363784,0.03873415783236379,0.13447993954509221,0.13447993954509221,1.1e-05,1e-05,-0.0016358382000000002,-0.0016148382000000002,516,0,516,False
long_with_50pct_cap,BYBIT:EGLDUSDT.P,0.03453706001492959,0.03632560661492958,0.12611776413615178,0.12611776413615178,1.1e-05,1e-05,-0.0018095466000000004,-0.0017885466000000004,516,0,516,False
long_with_50pct_cap,BYBIT:SANDUSDT.P,0.031119522454638233,0.03217139765463823,0.11169489292631532,0.11169489292631532,1.1e-05,1e-05,-0.0010728752000000003,-0.0010518752000000004,516,0,516,False
long_with_50pct_cap,BYBIT:MANAUSDT.P,0.0282576837779181,0.0294900461779181,0.1023855906291273,0.1023855906291273,1.1e-05,1e-05,-0.0012533624000000002,-0.0012323624000000002,516,0,516,False
long_with_50pct_cap,BYBIT:ETCUSDT.P,0.02792938978388981,0.02765356650136744,0.09600957293055815,0.09600957293055815,9.200892857142857e-05,0.00012267857142857143,6.113578252236664e-05,0.00027582328252236663,368,245,123,False
long_with_50pct_cap,BYBIT:TRXUSDT.P,0.027718997222992744,0.027129466253209916,0.09418996528624524,0.09418996528624524,3.766666666666666e-05,4.555555555555555e-05,0.0005063087475606063,0.0005895309697828285,607,607,0,False
long_with_50pct_cap,BYBIT:DOGEUSDT.P,0.02990647987068876,0.027128940725602173,0.09418814072299478,0.09418814072299478,0.00010314285714285713,0.00013285714285714284,0.00254153914508658,0.00277753914508658,669,638,31,False
long_with_50pct_cap,BYBIT:JSTUSDT.P,0.022394425865286314,0.02359833668595298,0.0819303443907618,0.0819303443907618,2.6e-05,3.0000000000000004e-05,-0.0012599108206666665,-0.0012039108206666664,397,397,0,False
long_with_50pct_cap,BYBIT:XCNUSDT.P,0.01665469940627354,0.023073398806273543,0.08010782859915122,0.08010782859915122,2.6e-05,3.0000000000000004e-05,-0.0064746994000000006,-0.006418699400000001,338,61,277,False
long_with_50pct_cap,BYBIT:OPUSDT.P,0.021632553224270767,0.021586307312270764,0.07494484106042588,0.07494484106042588,4.0999999999999994e-05,5e-05,-4.4754088000000054e-05,4.6245911999999936e-05,244,31,213,False
long_with_50pct_cap,BYBIT:WOOUSDT.P,0.021023381462483687,0.021504059262483687,0.07465928656842073,0.07465928656842073,1.1e-05,1e-05,-0.0005016778,-0.0004806778,119,0,119,False
long_with_50pct_cap,BYBIT:1INCHUSDT.P,0.017629058997076702,0.018965305197076704,0.06584506386830755,0.06584506386830755,1.1e-05,1e-05,-0.0013572462000000004,-0.0013362462000000004,485,0,485,False
long_with_50pct_cap,BYBIT:APTUSDT.P,0.01921310448059061,0.017555053880590612,0.06094885539502104,0.06094885539502104,1.1e-05,1e-05,0.0016370506000000001,0.0016580506,181,0,181,False
long_with_50pct_cap,BYBIT:ICPUSDT.P,0.017468487239178796,0.0166501523561788,0.05780715543025545,0.05780715543025545,5.752840909090909e-05,7.670454545454547e-05,0.0006841019284545456,0.0008183348830000001,124,93,31,False
long_with_50pct_cap,BYBIT:KAVAUSDT.P,0.016189081035508406,0.015910725235508405,0.055239960993858736,0.055239960993858736,1.1e-05,1e-05,0.0002573557999999998,0.0002783557999999998,267,0,267,False
long_with_50pct_cap,BYBIT:DYDXUSDT.P,0.012734454297574986,0.014790143385074984,0.05134944709256766,0.05134944709256766,1.94375e-05,2.125e-05,-0.0020963765875,-0.0020556890875,546,0,546,False
long_with_50pct_cap,BYBIT:SNXUSDT.P,0.013110552296147483,0.013110667296147483,0.04551852535460522,0.04551852535460522,1.1e-05,1e-05,-2.1115000000000224e-05,-1.1500000000022167e-07,454,0,454,False
long_with_50pct_cap,BYBIT:XMRUSDT.P,0.016171136875999432,0.013068984959999433,0.045373809724810255,0.045373809724810255,1.1e-05,1e-05,0.0030811519160000005,0.0031021519160000007,454,454,0,False
long_with_50pct_cap,BYBIT:ONEUSDT.P,0.012010466965882365,0.012654882565882365,0.04393610027034493,0.04393610027034493,1.1e-05,1e-05,-0.0006654156000000001,-0.0006444156000000002,119,0,119,False
long_with_50pct_cap,BYBIT:FILUSDT.P,0.01002324980711619,0.012520265706412728,0.04346872810747062,0.04346872810747062,4.9571428571428566e-05,6.142857142857142e-05,-0.002608015899296537,-0.002497015899296537,669,0,669,False
long_with_50pct_cap,BYBIT:ENJUSDT.P,0.011951436537963111,0.012485281737963112,0.043347268335903806,0.043347268335903806,1.1e-05,1e-05,-0.0005548452000000001,-0.0005338452000000001,56,0,56,False
long_with_50pct_cap,BYBIT:SUSHIUSDT.P,0.011857936570486866,0.012131371770486867,0.04211853912907323,0.04211853912907323,1.1e-05,1e-05,-0.0002944352,-0.0002734352,88,0,88,False
long_with_50pct_cap,BYBIT:ROSEUSDT.P,0.010596277568415,0.011596936768414997,0.04026305056829301,0.04026305056829301,1.1e-05,1e-05,-0.0010216592000000001,-0.0010006592000000002,176,0,176,False
long_with_50pct_cap,BYBIT:BSVUSDT.P,0.014387242753419028,0.010916123153419029,0.0378993545720518,0.0378993545720518,4.4999999999999996e-05,6.000000000000001e-05,0.0033661196,0.0034711196,248,63,185,False
long_with_50pct_cap,BYBIT:APEUSDT.P,0.010045434138993422,0.010120053738993424,0.03513550548595643,0.03513550548595643,1.1e-05,1e-05,-9.561960000000017e-05,-7.461960000000018e-05,395,0,395,False
long_with_50pct_cap,BYBIT:ANKRUSDT.P,0.009563322715422986,0.009857626515422985,0.03422439242359234,0.03422439242359234,2.9999999999999997e-05,4e-05,-0.00036430380000000007,-0.00029430380000000005,61,0,61,False
long_with_50pct_cap,BYBIT:ARUSDT.P,0.009029650172467471,0.009411385372467471,0.03267510142862848,0.03267510142862848,4.0999999999999994e-05,5e-05,-0.0004727352000000002,-0.0003817352000000002,275,0,275,False
long_with_50pct_cap,BYBIT:ADAUSDT.P,0.0030186627643091495,0.006226492464960666,0.021617569017242353,0.021617569017242353,0.00010475,0.000135,-0.003447579700651515,-0.0032078297006515153,760,516,244,False
long_with_50pct_cap,BYBIT:NEARUSDT.P,0.00714099258015462,0.0060387150706546185,0.02096563041711838,0.02096563041711838,6.44375e-05,8.125000000000001e-05,0.0009565900095000001,0.0011022775095000002,187,155,32,False
long_with_50pct_cap,BYBIT:BNBUSDT.P,0.007838332827324112,0.005773921533900593,0.020046301824285014,0.020046301824285014,4.9571428571428566e-05,6.142857142857142e-05,0.001953411293423521,0.002064411293423521,669,669,0,False
long_with_50pct_cap,BYBIT:MINAUSDT.P,0.004977527578703911,0.005611052378703911,0.019480841378768123,0.019480841378768123,1.1e-05,1e-05,-0.0006545248000000001,-0.0006335248000000002,150,0,150,False
long_with_50pct_cap,BYBIT:CELOUSDT.P,0.004806060426246506,0.0050991408262465055,0.017703551294784774,0.017703551294784774,1.1e-05,1e-05,-0.0003140804000000001,-0.00029308040000000006,113,0,113,False
long_with_50pct_cap,BYBIT:SUNUSDT.P,0.005104218925030081,0.004973303258030082,0.017266659685072103,0.017266659685072103,1.1e-05,1e-05,0.00010991566700000026,0.00013091566700000026,365,365,0,False
long_with_50pct_cap,BYBIT:IOTAUSDT.P,0.0042139707246063775,0.004313508124606376,0.014975937113047327,0.014975937113047327,5.9999999999999995e-05,8e-05,-0.00023953740000000012,-9.953740000000013e-05,156,0,156,False
long_with_50pct_cap,BYBIT:ZRXUSDT.P,0.0032470389376993225,0.003382286537699323,0.011742857327181666,0.011742857327181666,1.4999999999999999e-05,2e-05,-0.0001702476,-0.0001352476,31,31,0,False
long_with_50pct_cap,BYBIT:ASTRUSDT.P,0.002924597904164553,0.0031985255041645515,0.0111048630073503,0.0111048630073503,1.4999999999999999e-05,2e-05,-0.00030892760000000006,-0.0002739276000000001,93,0,93,False
long_with_50pct_cap,BYBIT:RVNUSDT.P,0.0029447632473333374,0.003005272847333338,0.010433915010492715,0.010433915010492715,1.1e-05,1e-05,-8.150960000000002e-05,-6.050960000000002e-05,58,0,58,False
long_with_50pct_cap,BYBIT:TWTUSDT.P,0.002688320195513378,0.0027498325955133776,0.009547059801950412,0.009547059801950412,1.4999999999999999e-05,2e-05,-9.651240000000003e-05,-6.151240000000003e-05,32,0,32,False
long_with_50pct_cap,BYBIT:LRCUSDT.P,0.002276001443292288,0.0026073546432922876,0.009052394951248753,0.009052394951248753,1.1e-05,1e-05,-0.00035235320000000003,-0.0003313532,28,0,28,False
long_with_50pct_cap,BYBIT:IMXUSDT.P,0.0013763445570936176,0.001715221697093615,0.005955025823198682,0.005955025823198682,5.599999999999999e-05,7.000000000000001e-05,-0.0004648771400000001,-0.0003388771400000001,216,32,184,False
long_with_50pct_cap,BYBIT:CVXUSDT.P,0.0034924493565059345,0.0016247319565059312,0.0056408572566237014,0.0056408572566237014,2.9999999999999997e-05,4e-05,0.0017977173999999998,0.0018677173999999998,183,0,183,False
long_with_50pct_cap,BYBIT:GRTUSDT.P,0.0012994816979231107,0.0013905244979231105,0.004827719534421537,0.004827719534421537,1.1e-05,1e-05,-0.00011204280000000002,-9.104280000000003e-05,61,0,61,False
long_with_50pct_cap,BYBIT:FLRUSDT.P,0.000746567792737005,0.0007611953927370051,0.0026427710353300903,0.0026427710353300903,1.1e-05,1e-05,-3.562760000000002e-05,-1.4627600000000016e-05,30,0,30,False
long_with_50pct_cap,BYBIT:LDOUSDT.P,1.1215138214210659e-05,0.00010252313821421046,0.0003559469522660014,0.0003559469522660014,1.1e-05,1e-05,-0.00011230800000000004,-9.130800000000004e-05,89,0,89,False
long_with_50pct_cap,BYBIT:ZILUSDT.P,-0.000904457686930465,-0.00017481628693046425,-0.0006069393272896584,0.0006069393272896584,1.1e-05,1e-05,-0.0007506414000000002,-0.0007296414000000002,180,0,180,False
long_with_50pct_cap,BYBIT:BTCUSDT.P,0.00459139141769817,-0.0006693368222469988,-0.0023238500700245492,0.0023238500700245492,8.975e-05,0.000115,0.005055978239945166,0.005260728239945166,760,760,0,False
long_with_50pct_cap,BYBIT:SOLUSDT.P,0.0002907777244893363,-0.0008930686848439956,-0.003100617890473091,0.003100617890473091,1.94375e-05,2.125e-05,0.0011431589093333335,0.0011838464093333334,546,546,0,False
long_with_50pct_cap,BYBIT:CTCUSDT.P,-0.00437651218639029,-0.004039705836723624,-0.014025331312318768,0.014025331312318768,2.9999999999999997e-05,4e-05,-0.0004068063496666665,-0.00033680634966666654,244,184,60,False
long_with_50pct_cap,BYBIT:ACHUSDT.P,-0.003760878754760954,-0.004470459926760953,-0.015520853281267337,0.015520853281267337,1.1e-05,1e-05,0.0006885811720000001,0.0007095811720000001,122,122,0,False
long_with_50pct_cap,BYBIT:CFXUSDT.P,-0.004664152796784138,-0.004511143596784138,-0.015662101672645014,0.015662101672645014,1.1e-05,1e-05,-0.00017400920000000005,-0.00015300920000000005,61,0,61,False
long_with_50pct_cap,BYBIT:HNTUSDT.P,-0.005728976059369478,-0.00516150725936948,-0.017920079409125572,0.017920079409125572,4.0999999999999994e-05,5e-05,-0.0006584688000000002,-0.0005674688000000003,305,61,244,False
long_with_50pct_cap,BYBIT:IOTXUSDT.P,-0.005107714826666875,-0.005648981626666875,-0.019612526776321502,0.019612526776321502,1.4999999999999999e-05,2e-05,0.0005062668000000001,0.0005412668,32,32,0,False
long_with_50pct_cap,BYBIT:ARBUSDT.P,-0.006426053355306986,-0.006396869155306986,-0.022209094644747338,0.022209094644747338,1.1e-05,1e-05,-5.018420000000001e-05,-2.918420000000001e-05,30,0,30,False
long_with_50pct_cap,BYBIT:AVAXUSDT.P,-0.006399417476023277,-0.007036830981023279,-0.024430958561499024,0.024430958561499024,6.40909090909091e-05,8.545454545454546e-05,0.0004878680504545455,0.000637413505,249,249,0,False
long_with_50pct_cap,BYBIT:RSRUSDT.P,-0.006188068177119522,-0.0072162698531195195,-0.02505394690104102,0.02505394690104102,2.9999999999999997e-05,4e-05,0.0009582016760000001,0.0010282016760000002,214,214,0,False
long_with_50pct_cap,BYBIT:MASKUSDT.P,-0.008885131863818504,-0.008359830063818503,-0.02902423866952446,0.02902423866952446,1.1e-05,1e-05,-0.0005463018000000001,-0.0005253018000000001,26,26,0,False
long_with_50pct_cap,BYBIT:NEOUSDT.P,-0.008215869806216086,-0.008907351006216086,-0.030925159906845846,0.030925159906845846,2.6e-05,3.0000000000000004e-05,0.0006354812000000001,0.0006914812000000002,90,29,61,False
long_with_50pct_cap,BYBIT:BATUSDT.P,-0.010761176186582653,-0.010172328186582653,-0.03531699554395581,0.03531699554395581,4.4999999999999996e-05,6.000000000000001e-05,-0.0006938480000000002,-0.0005888480000000001,369,63,306,False
long_with_50pct_cap,BYBIT:KSMUSDT.P,-0.011570706841440483,-0.01092145051644049,-0.0379178504810157,0.0379178504810157,1.94375e-05,2.125e-05,-0.0006899438250000003,-0.0006492563250000003,546,0,546,False
long_with_50pct_cap,BYBIT:AXSUSDT.P,-0.005957229206640248,-0.01110508507621095,-0.03855540570044756,0.03855540570044756,3.766666666666666e-05,4.555555555555555e-05,0.0050646336473484845,0.005147855869570707,607,0,607,False
long_with_50pct_cap,BYBIT:ZENUSDT.P,-0.011157366861248416,-0.011419074217248417,-0.03964553500924212,0.03964553500924212,2.9999999999999997e-05,4e-05,0.00019170735600000004,0.000261707356,61,61,0,False
long_with_50pct_cap,BYBIT:UNIUSDT.P,-0.010495447538682817,-0.011818180307682814,-0.04103117925497427,0.04103117925497427,2.6e-05,3.0000000000000004e-05,0.0012667327690000002,0.0013227327690000003,425,425,0,False
long_with_50pct_cap,BYBIT:ETHUSDT.P,-0.006268122335897184,-0.011959007292838744,-0.041520112163546855,0.041520112163546855,8.975e-05,0.000115,0.005486134956941559,0.005690884956941559,760,760,0,False
long_with_50pct_cap,BYBIT:AAVEUSDT.P,-0.011497052555349581,-0.012566598800258672,-0.04362959056087173,0.04362959056087173,0.00010509090909090909,0.00013545454545454546,0.0008290007903636365,0.001069546244909091,670,577,93,False
long_with_50pct_cap,BYBIT:ENSUSDT.P,-0.0111078999509253,-0.01263534554625863,-0.043868270288620226,0.043868270288620226,1.4999999999999999e-05,2e-05,0.0014924455953333336,0.0015274455953333337,336,336,0,False
long_with_50pct_cap,BYBIT:CKBUSDT.P,-0.012650601000308213,-0.013380810000308212,-0.04645642555838165,0.04645642555838165,3.7e-05,4e-05,0.0006532090000000001,0.0007302090000000001,148,148,0,False
long_with_50pct_cap,BYBIT:CROUSDT.P,-0.015945538796206637,-0.014902092220206638,-0.05173811883407818,0.05173811883407818,2.6e-05,3.0000000000000004e-05,-0.001099446576,-0.001043446576,364,242,122,False
long_with_50pct_cap,BYBIT:ATOMUSDT.P,-0.013816466399316331,-0.015855910141316334,-0.05504965014251634,0.05504965014251634,6.44375e-05,8.125000000000001e-05,0.001893756242,0.0020394437420000002,455,31,424,False
long_with_50pct_cap,BYBIT:INJUSDT.P,-0.019769312955883883,-0.018373586428217216,-0.06379069354719956,0.06379069354719956,1.1e-05,1e-05,-0.0014167265276666668,-0.0013957265276666668,242,242,0,False
long_with_50pct_cap,BYBIT:RUNEUSDT.P,-0.01895932993096839,-0.01934103803496839,-0.06714955923241125,0.06714955923241125,4.4999999999999996e-05,6.000000000000001e-05,0.000276708104,0.000381708104,247,63,184,False
long_with_50pct_cap,BYBIT:CHZUSDT.P,-0.021545593315072064,-0.020707458265072063,-0.07189359189559202,0.07189359189559202,3.84375e-05,5.125e-05,-0.0009278225500000001,-0.0008381350500000001,400,0,400,False
long_with_50pct_cap,BYBIT:LINKUSDT.P,-0.016806823288510735,-0.023042952477543933,-0.08000212292033802,0.08000212292033802,8.975e-05,0.000115,0.006031379189033189,0.006236129189033189,760,760,0,False
long_with_50pct_cap,BYBIT:COMPUSDT.P,-0.025362980816880456,-0.02393818296763803,-0.08311024631643227,0.08311024631643227,5.6666666666666664e-05,7.555555555555556e-05,-0.0015570200714646466,-0.0014247978492424244,152,29,123,False
long_with_50pct_cap,BYBIT:STXUSDT.P,-0.024148859659007732,-0.02519713027500773,-0.08748114702165104,0.08748114702165104,1.4999999999999999e-05,2e-05,0.0010132706160000003,0.0010482706160000004,425,425,0,False
long_with_50pct_cap,BYBIT:CRVUSDT.P,-0.03045322236993068,-0.02944386233243068,-0.10222524634654377,0.10222524634654377,3.84375e-05,5.125e-05,-0.0010990475375000002,-0.0010093600375000002,212,0,212,False
long_with_50pct_cap,BYBIT:LPTUSDT.P,-0.02809722423357559,-0.03005925803357559,-0.10436181988570381,0.10436181988570381,4.4999999999999996e-05,6e-05,0.0018570338,0.0019620338,123,31,92,False
long_with_50pct_cap,BYBIT:ALGOUSDT.P,-0.03367663369010572,-0.0325928569094239,-0.11315814444063997,0.11315814444063997,4.909090909090909e-05,6.545454545454546e-05,-0.001198322235227273,-0.0010837767806818183,186,0,186,False
long_with_50pct_cap,BYBIT:JASMYUSDT.P,-0.03194044178288965,-0.03276639934288965,-0.11376066111499199,0.11376066111499199,2.6e-05,3.0000000000000004e-05,0.0007699575600000002,0.0008259575600000001,425,425,0,False
long_with_50pct_cap,BYBIT:VETUSDT.P,-0.03678825163407103,-0.03735641240157103,-0.12969658726353753,0.12969658726353753,5.34375e-05,7.125000000000001e-05,0.0004434732675000001,0.0005681607675000001,184,154,30,False
long_with_50pct_cap,BYBIT:BCHUSDT.P,-0.04111822050589891,-0.037728627852753875,-0.13098887072015614,0.13098887072015614,8.975e-05,0.000115,-0.003594342653145021,-0.003389592653145021,760,760,0,False
long_with_50pct_cap,BYBIT:THETAUSDT.P,-0.03837250219125657,-0.038213593054241414,-0.13267260659121272,0.13267260659121272,6.766666666666667e-05,8.555555555555556e-05,-0.0003121313592373738,-0.00015890913701515155,363,91,272,False
long_with_50pct_cap,BYBIT:DASHUSDT.P,-0.044749558568422526,-0.03886370776842253,-0.13492972001133213,0.13492972001133213,8.34375e-05,0.00011125000000000001,-0.0060805383000000005,-0.0058858508,399,91,308,False
long_with_50pct_cap,BYBIT:HBARUSDT.P,-0.047189139717512193,-0.04791889136151219,-0.16636813536138634,0.16636813536138634,3.4437500000000004e-05,4.125e-05,0.0006540641440000002,0.0007297516440000002,546,516,30,False
top5_symbol_cap_5pct,BYBIT:XRPUSDT.P,0.052297018188657514,0.049174035267950444,0.21387308518629372,0.21387308518629372,4.146825396825397e-05,5.992063492063492e-05,0.003021594031818182,0.0031229829207070708,699,699,0,True
top5_symbol_cap_5pct,BYBIT:XLMUSDT.P,0.04929194479510538,0.04853288659598923,0.21108453135319366,0.21108453135319366,5.8048611111111114e-05,7.402777777777777e-05,0.000626981810227273,0.0007590581991161619,607,546,61,True
top5_symbol_cap_5pct,BYBIT:ZECUSDT.P,0.04619255309430061,0.04806924509430061,0.20906801109313725,0.20906801109313725,2.6e-05,3.0000000000000004e-05,-0.001932692,-0.001876692,244,212,32,True
top5_symbol_cap_5pct,BYBIT:XTZUSDT.P,0.04546392554654073,0.04721812081519154,0.20536620841499387,0.20536620841499387,0.00012375,0.000165,-0.002042945268650794,-0.001754195268650794,581,0,581,False
top5_symbol_cap_5pct,BYBIT:FLOWUSDT.P,0.048296376515856526,0.04511504031585653,0.19621926099981873,0.19621926099981873,1.1e-05,1e-05,0.0031603361999999998,0.0031813362,516,0,516,False
top5_symbol_cap_5pct,BYBIT:GALAUSDT.P,0.037119319632363784,0.03873415783236379,0.16846682995527465,0.16846682995527465,1.1e-05,1e-05,-0.0016358382000000002,-0.0016148382000000002,516,0,516,False
top5_symbol_cap_5pct,BYBIT:DOTUSDT.P,0.03666543027022876,0.03859622296088533,0.1678669085464026,0.1678669085464026,5.8968253968253974e-05,8.617063492063492e-05,-0.0020759315795454546,-0.0019307926906565658,669,0,669,True
top5_symbol_cap_5pct,BYBIT:EGLDUSDT.P,0.03453706001492959,0.03632560661492958,0.15799129592812125,0.15799129592812125,1.1e-05,1e-05,-0.0018095466000000004,-0.0017885466000000004,516,0,516,False
top5_symbol_cap_5pct,BYBIT:LTCUSDT.P,0.034359740735352376,0.032666207478281674,0.1420754375077519,0.1420754375077519,0.00017146825396825398,0.00023617063492063493,0.0012858943681818182,0.0016935332570707073,699,577,122,True
top5_symbol_cap_5pct,BYBIT:SANDUSDT.P,0.031119522454638233,0.03217139765463823,0.13992335657751181,0.13992335657751181,1.1e-05,1e-05,-0.0010728752000000003,-0.0010518752000000004,516,0,516,False
top5_symbol_cap_5pct,BYBIT:MANAUSDT.P,0.0282576837779181,0.0294900461779181,0.12826132986625835,0.12826132986625835,1.1e-05,1e-05,-0.0012533624000000002,-0.0012323624000000002,516,0,516,False
top5_symbol_cap_5pct,BYBIT:ETCUSDT.P,0.027803923888828675,0.027527219722306307,0.1197243906571921,0.1197243906571921,9.200892857142857e-05,0.00012267857142857143,6.201666652236663e-05,0.00027670416652236665,368,245,123,False
top5_symbol_cap_5pct,BYBIT:TRXUSDT.P,0.02769756645510992,0.027106882105993758,0.11789621238524928,0.11789621238524928,3.766666666666666e-05,4.555555555555555e-05,0.0005074621268939397,0.0005906843491161619,607,607,0,False
top5_symbol_cap_5pct,BYBIT:DOGEUSDT.P,0.029687212016765607,0.026907638778345688,0.11702964154243195,0.11702964154243195,0.00010314285714285713,0.00013285714285714284,0.0025435732384199135,0.0027795732384199136,669,638,31,False
top5_symbol_cap_5pct,BYBIT:JSTUSDT.P,0.02236731884393313,0.023573226843933127,0.10252725295851993,0.10252725295851993,2.6e-05,3.0000000000000004e-05,-0.0012619079999999997,-0.0012059079999999997,397,397,0,False
